requestDate,requestSize,request,responseDate,responseSize,totalResults
2003-03-01 13:16:53.512000,160,lexap,2003-03-01 13:16:53.517000,3262,1
2003-03-01 13:16:52.387000,157,le,2003-03-01 13:16:52.416000,93105,273
2003-03-01 13:16:55.447000,162,lexapro,2003-03-01 13:16:55.453000,3262,1
2003-03-01 13:16:52.101000,156,l,2003-03-01 13:16:52.178000,73828,1778
2003-03-01 13:15:50.155000,161,Zoloft,2003-03-01 13:15:50.162000,4332,2
2003-03-01 13:15:36.547000,161,chlorp,2003-03-01 13:15:36.564000,61071,98
2003-03-01 13:15:30.101000,162,thorazi,2003-03-01 13:15:30.105000,41,0
2003-03-01 13:15:32.156000,164,thorazine,2003-03-01 13:15:32.160000,41,0
2003-03-01 13:15:12.435000,164,trazodone,2003-03-01 13:15:12.442000,4750,1
2003-03-01 13:12:17.120000,159,Alpr,2003-03-01 13:12:17.147000,36400,12
2003-03-01 13:10:44.835000,162,ibupro,2003-03-01 13:10:44.854000,68036,51
2003-03-01 13:22:32.863000,160,loraz,2003-03-01 13:22:32.880000,16475,8
2003-03-01 13:22:45.752000,161,cyclo,2003-03-01 13:22:45.812000,49682,30
2003-03-01 13:22:46.004000,157,le,2003-03-01 13:22:46.032000,93105,273
2003-03-01 13:24:32.029000,164,buspirone,2003-03-01 13:24:32.034000,5631,1
2003-03-01 13:13:41.430000,159,tril,2003-03-01 13:13:41.437000,8434,5
2003-03-01 13:13:42.863000,157,Ta,2003-03-01 13:13:42.885000,70122,184
2003-03-01 13:13:43.320000,159,Tami,2003-03-01 13:13:43.342000,3861,2
2003-03-01 13:13:43.678000,160,Tamif,2003-03-01 13:13:43.684000,3861,2
2003-03-01 13:11:48.334000,158,val,2003-03-01 13:11:48.365000,96714,53
2003-03-01 13:11:49.810000,159,vali,2003-03-01 13:11:49.817000,5158,3
2003-03-01 13:12:20.957000,158,ibu,2003-03-01 13:12:20.974000,67092,51
2003-03-01 13:23:23.249000,156,s,2003-03-01 13:23:23.360000,80753,3569
2003-03-01 13:22:21.441000,160,dozy,2003-03-01 13:22:21.446000,41,0
2003-03-01 13:20:46.725000,160,diaze,2003-03-01 13:20:46.744000,20385,10
2003-03-01 13:20:45.933000,159,diaz,2003-03-01 13:20:45.951000,21475,11
2003-03-01 13:18:03.847000,156,t,2003-03-01 13:18:03.905000,63842,1845
2003-03-01 12:14:26.542000,159,hydr,2003-03-01 12:14:26.585000,89719,390
2003-03-01 12:14:27.066000,161,hydroc,2003-03-01 12:14:27.104000,88765,202
2003-03-01 12:15:28.674000,159,zolo,2003-03-01 12:15:28.679000,4332,2
2003-03-01 12:18:07.995000,160,Norco,2003-03-01 12:18:08.006000,3118,1
2003-03-01 12:12:48.006000,166,cabergoline,2003-03-01 12:12:48.011000,1074,1
2003-03-01 12:11:59.339000,157,pr,2003-03-01 12:11:59.379000,78344,946
2003-03-01 12:15:56.257000,161,Avelox,2003-03-01 12:15:56.263000,2397,2
2003-03-01 12:17:17.661000,166,montelukast,2003-03-01 12:17:17.668000,8851,6
2003-03-01 12:17:23.670000,157,pt,2003-03-01 12:17:23.675000,1871,2
2003-03-01 12:15:05.353000,165,AMLODIPINE,2003-03-01 12:15:05.362000,72338,15
2003-03-01 12:31:20.329000,160,ibup,2003-03-01 12:31:20.346000,68036,51
2003-03-01 12:32:10.112000,157,ab,2003-03-01 12:32:10.128000,56467,32
2003-03-01 12:36:06.506000,156,C,2003-03-01 12:36:06.615000,66451,3853
2003-03-01 12:36:07.696000,163,Clonazep,2003-03-01 12:36:07.712000,11579,3
2003-03-01 12:36:30.272000,162,Ortho M,2003-03-01 12:36:30.290000,1156,1
2003-03-01 12:36:20.893000,159,vico,2003-03-01 12:36:20.901000,3262,3
2003-03-01 12:36:21.070000,160,vicon,2003-03-01 12:36:21.074000,41,0
2003-03-01 12:36:21.352000,161,vicona,2003-03-01 12:36:21.360000,41,0
2003-03-01 12:35:19.330000,161,fuxeri,2003-03-01 12:35:19.335000,41,0
2003-03-01 12:34:37.610000,160,flexi,2003-03-01 12:34:37.618000,11456,12
2003-03-01 12:34:37.696000,160,diflu,2003-03-01 12:34:37.786000,8330,4
2003-03-01 12:35:02.229000,163,flexeril,2003-03-01 12:35:02.234000,41,0
2003-03-01 12:34:45.119000,163,flexeril,2003-03-01 12:34:45.125000,41,0
2003-03-01 12:34:42.873000,161,flexir,2003-03-01 12:34:42.879000,41,0
2003-03-01 12:34:47.558000,159,flex,2003-03-01 12:34:47.576000,46488,39
2003-03-01 12:32:09.792000,160,Norco,2003-03-01 12:32:09.799000,3118,1
2003-03-01 12:31:50.708000,157,ty,2003-03-01 12:31:50.727000,52217,48
2003-03-01 12:32:24.602000,158,cyc,2003-03-01 12:32:24.616000,58511,38
2003-03-01 12:36:38.848000,161,vasoco,2003-03-01 12:36:38.853000,41,0
2003-03-01 12:36:38.021000,159,vaso,2003-03-01 12:36:38.026000,4030,1
2003-03-01 12:36:50.666000,160,gonal,2003-03-01 12:36:50.672000,6064,3
2003-03-01 12:43:48.298000,157,pa,2003-03-01 12:43:48.319000,64615,469
2003-03-01 12:43:49.518000,159,paxi,2003-03-01 12:43:49.523000,7872,3
2003-03-01 12:47:11.058000,161,sineme,2003-03-01 12:47:11.064000,5010,2
2003-03-01 12:47:11.236000,162,sinemet,2003-03-01 12:47:11.242000,5010,2
2003-03-01 12:42:39.337000,156,z,2003-03-01 12:42:39.370000,88095,384
2003-03-01 12:43:56.082000,156,a,2003-03-01 12:43:56.210000,77258,3487
2003-03-01 12:43:56.478000,157,at,2003-03-01 12:43:56.501000,94265,81
2003-03-01 12:45:26.504000,166,lamotrigine,2003-03-01 12:45:26.534000,47667,19
2003-03-01 12:50:23.458000,170,robitussin max,2003-03-01 12:50:23.468000,41,0
2003-03-01 12:48:22.081000,158,tor,2003-03-01 12:48:22.088000,8441,4
2003-03-01 12:48:14.014000,158,hys,2003-03-01 12:48:14.025000,8380,2
2003-03-01 12:47:42.248000,157,su,2003-03-01 12:47:42.290000,79402,991
2003-03-01 12:47:55.978000,162,clinda,2003-03-01 12:47:55.987000,63095,43
2003-03-01 12:51:35.497000,158,per,2003-03-01 12:51:35.529000,67649,142
2003-03-01 12:52:53.322000,159,tram,2003-03-01 12:52:53.340000,22623,12
2003-03-01 12:44:39.962000,163,risperda,2003-03-01 12:44:39.970000,15188,4
2003-03-01 12:43:33.592000,168,clonidine HCl,2003-03-01 12:43:33.601000,10248,5
2003-03-01 12:42:59.046000,168,clonidine HCl,2003-03-01 12:42:59.079000,10248,5
2003-03-01 12:43:57.555000,162,atroven,2003-03-01 12:43:57.574000,1198,1
2003-03-01 12:44:12.852000,164,Trileptal,2003-03-01 12:44:12.869000,4082,2
2003-03-01 12:45:43.127000,164,Risperdal,2003-03-01 12:45:43.135000,15188,4
2003-03-01 12:44:44.442000,162,Zyprexa,2003-03-01 12:44:44.564000,13738,4
2003-03-01 12:44:16.376000,164,morphine,2003-03-01 12:44:16.430000,91613,28
2003-03-01 12:45:26.568000,166,lamotrigine,2003-03-01 12:45:26.593000,47667,19
2003-03-01 12:39:10.944000,160,metop,2003-03-01 12:39:10.954000,32482,13
2003-03-01 12:39:11.620000,161,metopr,2003-03-01 12:39:11.632000,31434,12
2003-03-01 13:37:05.277000,162,polyeth,2003-03-01 13:37:05.288000,36974,33
2003-03-01 13:37:47.444000,160,serta,2003-03-01 13:37:47.449000,1058,1
2003-03-01 13:41:08.475000,159,esta,2003-03-01 13:41:08.485000,5202,4
2003-03-01 13:41:13.334000,159,ibo,2003-03-01 13:41:13.338000,41,0
2003-03-01 13:41:33.107000,164,lorazepam,2003-03-01 13:41:33.124000,16475,8
2003-03-01 13:41:52.768000,165,Buproprion,2003-03-01 13:41:52.772000,41,0
2003-03-01 13:42:02.022000,158,mor,2003-03-01 13:42:02.101000,96740,32
2003-03-01 13:42:14.329000,162,propran,2003-03-01 13:42:14.337000,24266,9
2003-03-01 13:42:14.922000,165,propranolo,2003-03-01 13:42:14.931000,24266,9
2003-03-01 13:42:14.586000,163,proprano,2003-03-01 13:42:14.594000,24266,9
2003-03-01 13:42:13.832000,164,Bupropion,2003-03-01 13:42:13.840000,21763,10
2003-03-01 13:44:41.886000,156,p,2003-03-01 13:44:41.978000,57993,3754
2003-03-01 13:47:40.245000,159,bisc,2003-03-01 13:47:40.251000,1130,1
2003-03-01 13:47:39.857000,158,bis,2003-03-01 13:47:39.876000,60097,81
2003-03-01 13:47:07.366000,164,temazepam,2003-03-01 13:47:07.377000,8353,2
2003-03-01 13:47:01.571000,165,fluoxetine,2003-03-01 13:47:01.579000,23889,8
2003-03-01 13:46:54.381000,157,TR,2003-03-01 13:46:54.434000,86091,438
2003-03-01 13:46:47.254000,156,c,2003-03-01 13:46:47.353000,66451,3853
2003-03-01 13:46:24.839000,165,quetiapine,2003-03-01 13:46:24.847000,23869,5
2003-03-01 13:46:01.337000,157,po,2003-03-01 13:46:01.377000,59298,496
2003-03-01 13:46:07.846000,163,polyethl,2003-03-01 13:46:07.851000,41,0
2003-03-01 13:46:01.117000,159,well,2003-03-01 13:46:01.123000,8182,5
2003-03-01 13:49:30.981000,157,ad,2003-03-01 13:49:31.023000,76347,390
2003-03-01 13:49:12.556000,159,neur,2003-03-01 13:49:12.569000,10396,7
2003-03-01 13:49:12.790000,161,neuron,2003-03-01 13:49:12.797000,6574,3
2003-03-01 13:48:21.607000,163,tobradex,2003-03-01 13:48:21.614000,3431,3
2003-03-01 13:48:19.376000,158,tob,2003-03-01 13:48:19.384000,15469,14
2003-03-01 13:48:19.727000,159,tobr,2003-03-01 13:48:19.735000,15469,14
2003-03-01 13:49:30.640000,156,a,2003-03-01 13:49:30.777000,77258,3487
2003-03-01 13:49:17.172000,166,Adderall XR,2003-03-01 13:49:17.182000,6300,1
2003-03-01 13:50:13.699000,156,z,2003-03-01 13:50:13.759000,88095,384
2003-03-01 13:50:14.011000,157,za,2003-03-01 13:50:14.027000,36568,26
2003-03-01 13:50:10.216000,157,zo,2003-03-01 13:50:10.255000,82135,65
2003-03-01 13:50:12.730000,157,me,2003-03-01 13:50:12.764000,61651,972
2003-03-01 13:50:24.912000,159,leva,2003-03-01 13:50:24.919000,16233,8
2003-03-01 13:40:10.503000,163,morphine,2003-03-01 13:40:10.593000,91613,28
2003-03-01 13:37:05.776000,159,cio,2003-03-01 13:37:05.780000,41,0
2003-03-01 13:36:59.394000,162,cjosep,2003-03-01 13:36:59.399000,41,0
2003-03-01 13:37:00.356000,161,cyclob,2003-03-01 13:37:00.364000,11301,6
2003-03-01 13:37:06.903000,166,venlafaxine,2003-03-01 13:37:06.911000,17333,4
2003-03-01 13:39:49.407000,162,senna s,2003-03-01 13:39:49.482000,19546,17
2003-03-01 13:39:43.853000,160,senna,2003-03-01 13:39:43.861000,19546,17
2003-03-01 13:40:36.820000,162,latanop,2003-03-01 13:40:36.826000,3145,3
2003-03-01 13:40:29.871000,165,Nature thy,2003-03-01 13:40:29.877000,12496,1
2003-03-01 13:40:28.898000,161,Nature,2003-03-01 13:40:28.906000,13556,2
2003-03-01 13:45:03.366000,161,Wellbu,2003-03-01 13:45:03.371000,5313,2
2003-03-01 13:45:04.618000,164,Wellbutri,2003-03-01 13:45:04.624000,5313,2
2003-03-01 13:45:02.658000,159,Well,2003-03-01 13:45:02.668000,8182,5
2003-03-01 13:45:36.794000,166,haloperidol,2003-03-01 13:45:36.802000,16241,9
2003-03-01 13:45:28.531000,163,baclofen,2003-03-01 13:45:28.550000,7087,3
2003-03-01 13:45:14.014000,161,ciprod,2003-03-01 13:45:14.018000,1162,1
2003-03-01 13:38:13.238000,163,tramadol,2003-03-01 13:38:13.258000,20772,11
2003-03-01 13:38:08.397000,156,l,2003-03-01 13:38:08.454000,73828,1778
2003-03-01 13:37:37.907000,157,ba,2003-03-01 13:37:38.051000,56203,382
2003-03-01 13:37:28.681000,158,oxy,2003-03-01 13:37:28.743000,98462,63
2003-03-01 13:37:29.709000,163,morphine,2003-03-01 13:37:29.784000,91613,28
2003-03-01 13:38:54.290000,163,morphine,2003-03-01 13:38:54.960000,91613,28
2003-03-01 13:38:54.389000,163,morphine,2003-03-01 13:38:54.992000,91613,28
2003-03-01 13:37:30.886000,160,oxyco,2003-03-01 13:37:30.923000,54490,16
2003-03-01 13:38:34.212000,159,zolo,2003-03-01 13:38:34.216000,4332,2
2003-03-01 13:36:48.422000,158,lor,2003-03-01 13:36:48.453000,66794,59
2003-03-01 13:36:49.615000,160,ciof,2003-03-01 13:36:49.619000,41,0
2003-03-01 13:50:38.628000,157,no,2003-03-01 13:50:38.663000,65883,599
2003-03-01 13:50:51.641000,160,Lasix,2003-03-01 13:50:51.648000,2840,1
2003-03-01 13:50:57.239000,158,qui,2003-03-01 13:50:57.255000,49200,35
2003-03-01 13:51:52.451000,162,vyvanse,2003-03-01 13:51:52.466000,12068,2
2003-03-01 13:50:57.683000,163,Seroquel,2003-03-01 13:50:57.688000,12330,3
2003-03-01 13:50:38.046000,156,n,2003-03-01 13:50:38.109000,82610,1909
2003-03-01 13:43:25.358000,161,oxybi,2003-03-01 13:43:25.363000,41,0
2003-03-01 13:42:25.234000,159,gem,2003-03-01 13:42:25.242000,6466,5
2003-03-01 13:44:08.724000,160,oxyb,2003-03-01 13:44:08.733000,14712,9
2003-03-01 13:47:55.266000,166,haloperidol,2003-03-01 13:47:55.272000,16241,9
2003-03-01 13:46:00.543000,157,we,2003-03-01 13:46:00.553000,22174,15
2003-03-01 13:46:52.352000,157,TR,2003-03-01 13:46:52.404000,86091,438
2003-03-01 13:37:57.842000,163,cutivate,2003-03-01 13:37:57.848000,2121,2
2003-03-01 13:02:18.681000,161,colace,2003-03-01 13:02:18.687000,3339,3
2003-03-01 12:59:55.252000,162,zolpide,2003-03-01 12:59:55.268000,17159,8
2003-03-01 12:59:55.417000,163,zolpidem,2003-03-01 12:59:55.436000,17159,8
2003-03-01 13:01:45.337000,160,Norco,2003-03-01 13:01:45.345000,3118,1
2003-03-01 13:03:08.583000,185,lisinopril-hydrochlorothiazide,2003-03-01 13:03:08.588000,6799,2
2003-03-01 13:05:43.992000,163,humalog,2003-03-01 13:05:43.999000,11102,9
2003-03-01 13:06:13.879000,163,adderall,2003-03-01 13:06:13.894000,12872,2
2003-03-01 13:04:25.984000,163,Percocet,2003-03-01 13:04:25.991000,3913,1
2003-03-01 13:04:35.452000,162,ZYMAXID,2003-03-01 13:04:35.457000,1077,1
2003-03-01 13:03:40.231000,164,trazodone,2003-03-01 13:03:40.237000,4750,1
2003-03-01 13:03:48.740000,162,Ritalin,2003-03-01 13:03:48.751000,6773,2
2003-03-01 13:05:24.318000,160,Norco,2003-03-01 13:05:24.327000,3118,1
2003-03-01 13:05:09.015000,165,sertraline,2003-03-01 13:05:09.022000,9279,4
2003-03-01 13:05:32.336000,174,methylphenidate HCl,2003-03-01 13:05:32.416000,49454,15
2003-03-01 13:05:57.224000,161,Ativan,2003-03-01 13:05:57.231000,4673,2
2003-03-01 13:05:48.817000,168,clonidine HCl,2003-03-01 13:05:48.823000,10248,5
2003-03-01 13:05:07.505000,174,methylphenidate HCl,2003-03-01 13:05:07.582000,49454,15
2003-03-01 13:06:12.719000,157,ad,2003-03-01 13:06:12.773000,76347,390
2003-03-01 13:06:37.999000,160,zolpi,2003-03-01 13:06:38.014000,17159,8
2003-03-01 13:08:19.064000,158,hyd,2003-03-01 13:08:19.101000,89719,394
2003-03-01 13:08:19.750000,160,Norco,2003-03-01 13:08:19.760000,3118,1
2003-03-01 13:08:19.812000,160,hydro,2003-03-01 13:08:19.850000,86298,374
2003-03-01 13:09:15.241000,160,cital,2003-03-01 13:09:15.264000,7989,3
2003-03-01 13:09:14.725000,157,ci,2003-03-01 13:09:14.747000,74215,205
2003-03-01 13:09:14.945000,158,cit,2003-03-01 13:09:14.971000,65556,144
2003-03-01 13:09:15.557000,162,citalor,2003-03-01 13:09:15.561000,41,0
2003-03-01 13:08:18.766000,157,hy,2003-03-01 13:08:18.803000,90795,585
2003-03-01 13:08:54.661000,160,volta,2003-03-01 13:08:54.667000,2238,2
2003-03-01 13:08:54.377000,159,volt,2003-03-01 13:08:54.383000,2238,2
2003-03-01 13:08:54.812000,161,voltar,2003-03-01 13:08:54.817000,2238,2
2003-03-01 13:08:53.736000,157,vo,2003-03-01 13:08:53.751000,43816,41
2003-03-01 13:09:10.564000,158,xan,2003-03-01 13:09:10.575000,16696,8
2003-03-01 13:08:20.810000,163,sodium c,2003-03-01 13:08:20.837000,56310,108
2003-03-01 13:08:39.190000,160,Norco,2003-03-01 13:08:39.199000,3118,1
2003-03-01 12:53:43.869000,159,senn,2003-03-01 12:53:43.884000,52126,47
2003-03-01 12:55:45.754000,157,cy,2003-03-01 12:55:45.773000,88730,93
2003-03-01 12:55:53.436000,161,cyclo,2003-03-01 12:55:53.449000,49682,30
2003-03-01 12:54:08.960000,164,tessalong,2003-03-01 12:54:08.964000,41,0
2003-03-01 12:57:56.125000,164,lamictal,2003-03-01 12:57:56.134000,26040,13
2003-03-01 12:57:56.283000,158,noe,2003-03-01 12:57:56.287000,41,0
2003-03-01 12:58:55.541000,163,baclofen,2003-03-01 12:58:55.546000,7087,3
2003-03-01 12:58:39.463000,160,Norco,2003-03-01 12:58:39.470000,3118,1
2003-03-01 12:58:39.536000,160,Norco,2003-03-01 12:58:39.542000,3118,1
2003-03-01 12:58:07.761000,162,vyvanse,2003-03-01 12:58:07.777000,12068,2
2003-03-01 12:58:28.477000,157,xa,2003-03-01 12:58:28.492000,28521,16
2003-03-01 12:59:30.850000,163,Voltaren,2003-03-01 12:59:30.855000,2238,2
2003-03-01 12:59:19.107000,164,meloxicam,2003-03-01 12:59:19.113000,8336,4
2003-03-01 12:58:29.692000,160,xanax,2003-03-01 12:58:29.752000,7940,2
2003-03-01 12:58:07.416000,161,vyvans,2003-03-01 12:58:07.433000,12068,2
2003-03-01 12:59:36.415000,157,ca,2003-03-01 12:59:36.453000,70532,951
2003-03-01 12:59:52.320000,157,ol,2003-03-01 12:59:52.339000,94163,45
2003-03-01 12:59:54.315000,157,zo,2003-03-01 12:59:54.352000,82135,65
2003-03-01 13:00:29.545000,161,keppra,2003-03-01 13:00:29.551000,7899,3
2003-03-01 13:00:04.837000,162,neomyci,2003-03-01 13:00:04.848000,37870,32
2003-03-01 13:00:29.244000,160,keppr,2003-03-01 13:00:29.250000,7899,3
2003-03-01 13:01:20.954000,165,np thyroid,2003-03-01 13:01:20.960000,4660,1
2003-03-01 13:00:41.148000,163,Percocet,2003-03-01 13:00:41.155000,3913,1
2003-03-01 13:00:32.280000,161,zetia,2003-03-01 13:00:32.286000,1286,1
2003-03-01 13:06:26.657000,162,Lexapro,2003-03-01 13:06:26.664000,3262,1
2003-03-01 13:07:31.486000,165,Pred Forte,2003-03-01 13:07:31.493000,1224,1
2003-03-01 13:06:35.801000,157,zo,2003-03-01 13:06:35.857000,82135,65
2003-03-01 13:07:03.571000,161,Topira,2003-03-01 13:07:03.584000,30798,9
2003-03-01 13:05:21.890000,162,Lexapro,2003-03-01 13:05:21.895000,3262,1
2003-03-01 13:04:44.916000,167,gatifloxacin,2003-03-01 13:04:44.923000,2071,2
2003-03-01 13:04:41.506000,159,nord,2003-03-01 13:04:41.514000,4029,1
2003-03-01 13:04:03.412000,158,MSC,2003-03-01 13:04:03.426000,41,0
2003-03-01 13:02:25.895000,158,peo,2003-03-01 13:02:25.898000,41,0
2003-03-01 12:53:18.471000,160,albut,2003-03-01 12:53:18.479000,18918,12
2003-03-01 12:53:19.326000,157,al,2003-03-01 12:53:19.355000,68791,590
2003-03-01 12:53:21.545000,159,proa,2003-03-01 12:53:21.578000,3349,3
2003-03-01 12:57:22.417000,162,carbone,2003-03-01 12:57:22.421000,41,0
2003-03-01 12:54:33.263000,180,hydrocodone-acetaminophen,2003-03-01 12:54:33.287000,23715,12
2003-03-01 12:55:17.671000,162,proges,2003-03-01 12:55:17.677000,11865,8
2003-03-01 12:56:17.473000,160,K-Tab,2003-03-01 12:56:17.479000,3064,1
2003-03-01 14:16:41.051000,158,rob,2003-03-01 14:16:41.059000,24864,22
2003-03-01 14:20:35.159000,160,norco,2003-03-01 14:20:35.182000,3118,1
2003-03-01 14:20:54.017000,162,adderal,2003-03-01 14:20:54.032000,12872,2
2003-03-01 14:20:42.402000,166,Adderall XR,2003-03-01 14:20:42.412000,6300,1
2003-03-01 14:20:42.460000,166,Adderall XR,2003-03-01 14:20:42.469000,6300,1
2003-03-01 14:21:12.289000,162,Rexulti,2003-03-01 14:21:12.295000,5363,1
2003-03-01 14:19:51.382000,162,LAMISIL,2003-03-01 14:19:51.388000,5343,5
2003-03-01 14:20:09.776000,162,adderal,2003-03-01 14:20:09.790000,12872,2
2003-03-01 14:14:53.919000,160,umeac,2003-03-01 14:14:53.925000,41,0
2003-03-01 14:13:21.958000,160,morp,2003-03-01 14:13:22.046000,91613,28
2003-03-01 14:15:10.098000,159,clon,2003-03-01 14:15:10.119000,33197,14
2003-03-01 14:14:55.019000,158,ume,2003-03-01 14:14:55.026000,4151,4
2003-03-01 14:14:36.866000,166,Naprelan CR,2003-03-01 14:14:36.884000,3265,1
2003-03-01 14:07:15.959000,166,Adderall XR,2003-03-01 14:07:15.968000,6300,1
2003-03-01 14:07:14.670000,163,Adderall,2003-03-01 14:07:14.685000,12872,2
2003-03-01 14:07:07.454000,160,flut,2003-03-01 14:07:07.467000,46707,29
2003-03-01 14:07:24.145000,163,methylph,2003-03-01 14:07:24.198000,56348,17
2003-03-01 14:06:31.330000,160,Xanax,2003-03-01 14:06:31.343000,7940,2
2003-03-01 14:14:02.999000,160,coreg,2003-03-01 14:14:03.005000,7885,2
2003-03-01 14:12:24.405000,167,umeclidinium,2003-03-01 14:12:24.411000,2116,2
2003-03-01 14:13:59.561000,163,adderall,2003-03-01 14:13:59.575000,12872,2
2003-03-01 14:12:14.705000,158,umc,2003-03-01 14:12:14.711000,41,0
2003-03-01 14:12:16.903000,159,umcl,2003-03-01 14:12:16.909000,41,0
2003-03-01 14:12:37.149000,163,augmenti,2003-03-01 14:12:37.156000,7198,4
2003-03-01 14:12:36.003000,161,augmen,2003-03-01 14:12:36.011000,12836,9
2003-03-01 14:12:32.724000,157,au,2003-03-01 14:12:32.736000,51681,41
2003-03-01 14:19:26.848000,161,balmex,2003-03-01 14:19:26.853000,41,0
2003-03-01 14:19:18.223000,166,Depakote ER,2003-03-01 14:19:18.244000,2352,1
2003-03-01 14:19:46.928000,157,zi,2003-03-01 14:19:46.951000,65702,162
2003-03-01 14:17:20.680000,157,mt,2003-03-01 14:17:20.692000,23331,11
2003-03-01 14:17:20.871000,158,mth,2003-03-01 14:17:20.877000,41,0
2003-03-01 14:17:11.952000,159,meth,2003-03-01 14:17:11.990000,81913,180
2003-03-01 14:21:30.286000,159,vist,2003-03-01 14:21:30.291000,3105,2
2003-03-01 14:21:55.869000,161,ambien,2003-03-01 14:21:55.877000,4842,2
2003-03-01 13:29:24.004000,159,perc,2003-03-01 13:29:24.015000,7942,5
2003-03-01 13:28:51.232000,160,Norco,2003-03-01 13:28:51.239000,3118,1
2003-03-01 13:30:06.967000,160,levsi,2003-03-01 13:30:06.974000,3316,3
2003-03-01 13:33:23.804000,158,tim,2003-03-01 13:33:23.818000,61413,55
2003-03-01 13:32:37.623000,157,be,2003-03-01 13:32:37.662000,77967,347
2003-03-01 13:33:02.689000,162,keflex,2003-03-01 13:33:02.693000,2865,1
2003-03-01 13:33:10.240000,163,morphine,2003-03-01 13:33:10.316000,91613,28
2003-03-01 13:31:55.528000,160,seroa,2003-03-01 13:31:55.533000,41,0
2003-03-01 13:31:50.328000,158,ser,2003-03-01 13:31:50.340000,41131,24
2003-03-01 13:31:54.944000,158,ser,2003-03-01 13:31:54.958000,41131,24
2003-03-01 13:31:45.433000,158,seo,2003-03-01 13:31:45.438000,41,0
2003-03-01 13:32:27.733000,157,pr,2003-03-01 13:32:27.755000,78344,946
2003-03-01 13:32:08.940000,163,prazosin,2003-03-01 13:32:08.945000,7032,3
2003-03-01 13:34:37.112000,170,cyclobenzaprine,2003-03-01 13:34:37.131000,11301,6
2003-03-01 13:34:42.331000,160,efude,2003-03-01 13:34:42.336000,1050,1
2003-03-01 13:35:33.100000,165,albuterol,2003-03-01 13:35:33.105000,18918,12
2003-03-01 13:34:38.073000,166,prednisone,2003-03-01 13:34:38.079000,17856,8
2003-03-01 13:34:32.163000,156,v,2003-03-01 13:34:32.195000,76992,1232
2003-03-01 13:34:36.159000,159,xana,2003-03-01 13:34:36.170000,7940,2
2003-03-01 13:35:42.421000,164,morphine,2003-03-01 13:35:42.475000,91613,28
2003-03-01 13:34:34.055000,157,xa,2003-03-01 13:34:34.065000,28521,16
2003-03-01 13:35:30.253000,160,perco,2003-03-01 13:35:30.274000,6039,3
2003-03-01 13:24:42.212000,157,pr,2003-03-01 13:24:42.251000,78344,946
2003-03-01 13:24:43.411000,160,proza,2003-03-01 13:24:43.416000,3190,1
2003-03-01 13:24:43.689000,161,prozac,2003-03-01 13:24:43.695000,3190,1
2003-03-01 13:26:31.151000,163,Seroquel,2003-03-01 13:26:31.160000,12330,3
2003-03-01 13:25:57.999000,170,ondansetron HCl,2003-03-01 13:25:58.058000,11523,7
